title,description,url
É #FAKE que uso de máscaras contra Covid tem provocado aumento de pneumonias bacterianas,Pneumologistas esclarecem que alegação é falsa e que máscaras não provocam pneumonia bacteriana.,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/11/03/e-fake-que-uso-de-mascaras-contra-covid-tem-provocado-aumento-de-pneumonias-bacterianas.ghtml
É #FAKE que imagem microscópica revele criatura de carbono e alumínio em sangue de vacinado contra Covid,Cientistas explicam que imagem não mostra o que é alegado na mensagem falsa e deixam claro que as vacinas são seguras.,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/10/29/e-fake-que-imagem-microscopica-revele-criatura-de-carbono-e-aluminio-em-sangue-de-vacinado-contra-covid.ghtml
É #FAKE que vídeo mostre homem em colapso em frente ao príncipe Charles logo após tomar a vacina contra a Covid,"Imagens foram feitas em julho de 2020, muito antes do início da vacinação no Reino Unido. Homem desmaiou após se sentir mal, mas foi atendido e se recuperou rapidamente.",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/10/25/e-fake-que-video-mostre-homem-em-colapso-em-frente-ao-principe-charles-logo-apos-tomar-a-vacina-contra-a-covid.ghtml
É #FAKE que relatórios do governo do Reino Unido sugerem que vacinados contra Covid têm desenvolvido Aids,Governo britânico e especialistas desmentem publicação falsa que tem circulado nas redes sociais. Boato foi compartilhado pelo presidente Jair Bolsonaro em live.,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/10/22/e-fake-que-relatorios-do-governo-do-reino-unido-sugerem-que-vacinados-contra-covid-tem-desenvolvido-aids.ghtml
"É #FAKE que menina de Santiago del Estero, na Argentina, morreu após ser vacinada contra a Covid-19","Mensagem diz que garota de 6 anos teve reações ao imunizante. Não é verdade. Além do boato ter sido espalhado antes mesmo de a vacinação começar no local, a foto retrata uma menina de 9 anos, que tomou vacina em Buenos Aires e passa bem.",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/10/20/e-fake-que-menina-de-santiago-del-estero-na-argentina-morreu-apos-ser-vacinada-contra-a-covid-19.ghtml
É #FAKE que União Europeia anunciou a substituição das vacinas pela Ivermectina,"Mensagem falsa menciona texto da União Europeia que nem sequer cita o medicamento. O documento trata, na verdade, de uma lista de outros remédios ainda em avaliação, tudo isso sem abrir mão da imunização. Texto falso também diz que o Instituto Pasteur reconheceu a eficácia da Ivermectina. Na verdade, o estudo citado foi feito em hamsters e não mostra nenhum efeito na replicação viral.",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/10/18/e-fake-que-uniao-europeia-anunciou-a-substituicao-das-vacinas-pela-ivermectina.ghtml
É #FAKE que mortes por Covid têm aumentado em 2021 no Brasil em razão da vacinação da população,"Dados mostram exatamente o contrário. Com o avanço da imunização, número de óbitos tem caído no país. Mensagem cria narrativa falsa e faz correlação sem sentido.",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/10/18/e-fake-que-mortes-tem-aumentado-em-2021-no-brasil-em-razao-da-vacinacao-da-populacao.ghtml
É #FAKE que documento da Suprema Corte dos EUA afirme que vacinados contra a Covid-19 deixam de ser considerados humanos,"Texto usado como prova da decisão judicial, na verdade, é de 2013, antes da pandemia, e não tem nenhuma relação com vacinas contra a Covid-19 ou com a possibilidade de alguém não ser considerado humano.",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/10/14/e-fake-que-documento-da-suprema-corte-dos-eua-afirme-que-vacinados-contra-a-covid-19-deixam-de-ser-considerados-humanos.ghtml
É #FAKE que medidas de isolamento social provocaram desabastecimento em supermercado na Bélgica,"Mensagem cria narrativa falsa para explicar prateleiras vazias. Na verdade, vídeo mostra Carrefour sem alimentos em Bruxelas em razão de uma greve de funcionários de um centro de distribuição.",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/10/13/e-fake-que-medidas-de-isolamento-social-provocaram-desabastecimento-em-supermercado-na-belgica.ghtml
É #FAKE que vídeo mostre homem tentando escapar de vacinação forçada contra a Covid-19,"Imagens mostram, na verdade, peça satírica feita em 2020, muito anterior ao início da imunização contra o novo coronavírus no mundo.",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/10/13/e-fake-que-video-mostre-homem-tentando-escapar-de-vacinacao-forcada-contra-a-covid-19.ghtml
É #FAKE que Biden simulou ter tomado a dose de reforço contra Covid-19,"Mensagens colocam em dúvida imunização do presidente dos EUA e acusam Casa Branca de 'teatro'. Imagens de diversos ângulos, porém, mostram que injeção foi, sim, aplicada.",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/10/12/e-fake-que-biden-simulou-ter-tomado-a-dose-de-reforco-contra-covid-19.ghtml
